Arrangement Type,Unit Price,Quantity,Total Price,Cost,Labor
Large Arrangement,$335.00 ,13,"$4,355.00 ","$1,306.50 ",$871.00 
Flower Ground Meadow,"$1,100.00 ",4,"$4,400.00 ","$1,320.00 ",$440.00 
Flower Ground Meadow,"$1,100.00 ",4,"$4,400.00 ","$1,320.00 ",$440.00 
Large Arrangement,$400.00 ,12,"$4,800.00 ","$1,440.00 ",$960.00 
Flower Ground Meadow,"$1,200.00 ",4,"$4,800.00 ","$1,440.00 ",$480.00 
Flower Ground Meadow,"$1,200.00 ",4,"$4,800.00 ","$1,440.00 ",$480.00 
Flower Ground Meadow,"$1,200.00 ",4,"$4,800.00 ","$1,440.00 ",$480.00 
Flower Ground Meadow,"$1,200.00 ",4,"$4,800.00 ","$1,440.00 ",$480.00 
Large Arrangement,$350.00 ,14,"$4,900.00 ","$1,470.00 ",$980.00 
Large Arrangement,$335.00 ,15,"$5,025.00 ","$1,507.50 ","$1,005.00 "
Large Arrangement,$335.00 ,15,"$5,025.00 ","$1,507.50 ","$1,005.00 "
Large Arrangement,$350.00 ,15,"$5,250.00 ","$1,575.00 ","$1,050.00 "
